period,impact,duration,depth,ror,srho,prad,incl,teq,dor,steff,slogg,smet,srad,smass,label
18.0161227,0.023,4.016,499.5,0.020538,2.49234,2.39,89.96,768,34.97,6245,4.406,-0.16,1.065,1.049,CONFIRMED
40.8777605,1.262,9.745,719.1,0.288798,0.00701,29.55,81.49,526,8.52,5930,4.489,-0.14,0.937,0.988,FALSE POSITIVE
6.80243431,1,3.817,249.1,0.029185,0.01712,2.6,73.27,895,3.47,5836,4.561,-0.4,0.816,0.884,FALSE POSITIVE
84.5733346,0.024,5.762,891.6,0.026709,4.03227,2.59,89.99,366,115.1,5418,4.543,0.36,0.888,1.005,CONFIRMED
21.30181863,0.086,3.8763,87.3,0.008442,3.12966,0.72,89.88,564,42.18,5437,4.571,-0.24,0.781,0.829,CONFIRMED
4.14789051,0.878,3.829,137.6,0.012475,0.0858,1.93,78.14,1389,4.27,6150,4.223,0.16,1.417,1.23,CONFIRMED
1.96433113,0.16,2.381,139.1,0.010865,1.2368,1.33,88.55,1638,6.319,6306,4.405,0,1.121,1.166,FALSE POSITIVE
0.968527683,0.941,1.3672,114.6,0.012523,0.2269,1.21,65.17,1677,2.24,5580,4.538,0.14,0.886,0.989,CONFIRMED
11.7489907,0.1228,4.043,36.7,0.005592,1.49244,1.01,89.95,1114,22.17,6440,4.081,-0.1,1.655,1.204,FALSE POSITIVE
0.366197145,0.319,1.2335,275.3,0.014924,1.67289,51.34,81.97,9983,2.28,4448,1.694,-0.48,31.5,1.789,FALSE POSITIVE
4.164384505,0.59,1.8464,2338,0.045876,3.60443,2.54,87.73,590,14.89,3808,4.754,-0.06,0.508,0.534,CONFIRMED
2.10433534,0.872,1.1168,242.1,0.016787,1.86071,0.79,83.39,662,7.58,3605,4.837,0.07,0.433,0.47,CONFIRMED
28.8431751,0.913,3.171,756.7,0.031071,0.83649,2.66,88.43,491,33.3,5151,4.528,-0.16,0.785,0.758,CONFIRMED
1.378649746,0.099,1.2232,22462,0.135797,9.26842,6.51,89.42,734,9.765,3440,4.82,0.46,0.439,0.465,FALSE POSITIVE
1.112207126,0.402,1.35,54.7,0.0069,3.06251,0.73,86.06,1797,5.85,6046,4.486,-0.08,0.972,1.053,FALSE POSITIVE
1.303576682,0.08,1.021,245.5,0.014449,10.74186,1.51,89.54,1694,9.88,6045,4.494,-0.12,0.955,1.038,FALSE POSITIVE
1.958577398,0.59,2.388,453,0.020167,0.72208,1.8,83.57,1252,5.27,5402,4.568,0,0.816,0.901,FALSE POSITIVE
5.19103699,0.117,4.222,290.1,0.01566,0.6011,1.92,89.3,1183,9.496,6321,4.417,0.07,1.125,1.207,CONFIRMED
4.86638504,0.176,2.296,143.8,0.010894,3.35225,1.32,89.38,1121,16.13,5688,4.333,0.1,1.111,0.969,CONFIRMED
4.79176993,0.372,4.52,116.6,0.009839,0.36639,0.81,87.21,883,7.63,5138,4.536,-0.3,0.756,0.717,FALSE POSITIVE
25.1933989,0.679,4.62,481.2,0.021238,0.9584,1.95,88.78,513,31.8,5009,4.491,0.16,0.84,0.797,CONFIRMED
0.759762021,1.183,4.912,227,0.197356,0.05782,24.2,11.71,2280,1.208,6386,4.402,-0.08,1.123,1.161,FALSE POSITIVE
6.49441464,0.911,2.344,357.3,0.021621,0.42501,1.75,84.68,732,9.82,4769,4.557,0,0.742,0.724,CONFIRMED
2.576571021,0.187,1.5997,852.8,0.0267,5.48224,1.57,89.14,717,12.44,3834,4.708,-0.02,0.539,0.541,CONFIRMED
28.4750006,0.835,4.718,763.8,0.029051,0.49861,2.64,88.28,489,27.8,4996,4.497,0.14,0.831,0.791,CONFIRMED
14.7966306,0.182,5.613,56.1,0.006866,0.68638,0.98,89.48,874,19.95,6175,4.299,0.28,1.307,1.244,CONFIRMED
11.25401871,0.603,4.759,433.4,0.019863,0.49229,2.42,87.68,888,14.88,5995,4.351,-0.04,1.118,1.022,CONFIRMED
9.18244299,0.257,4.318,87.6,0.008634,0.89505,1.24,89.07,1052,15.86,6194,4.242,-0.04,1.314,1.098,CONFIRMED
14.6134781,0.086,5.266,72.8,0.007832,0.85547,1.12,89.77,901,21.3,6194,4.242,-0.04,1.314,1.098,CONFIRMED
119.682075,1.259,31.28,1704.1,0.305437,0.00138,30.39,82.87,351,10.15,5778,4.531,0.07,0.911,1.028,FALSE POSITIVE
42.9923284,0.643,4.726,1120.1,0.032127,1.80643,3.32,89.34,496,56.1,5593,4.45,0.02,0.945,0.918,CONFIRMED
6.88341278,0.083,2.0674,487.4,0.020209,6.91352,2.63,89.82,1080,25.87,6139,4.359,0.2,1.193,1.19,CONFIRMED
4.593595496,1.147,2.7468,45034,0.457262,1.38533,44.14,84.31,1022,11.56,5717,4.538,0,0.884,0.984,FALSE POSITIVE
11.1726723,0.504,6.106,76.8,0.008182,0.27686,1.5,87.64,1019,12.22,5616,4.004,0.04,1.674,1.032,CONFIRMED
2.53573284,0.054,3.989,68,0.007455,0.35053,1.36,89.37,1671,4.9207,5616,4.004,0.04,1.674,1.032,CONFIRMED
6.79164656,0.121,3.343,102.6,0.009257,1.54556,1.01,89.55,994,15.56,5772,4.351,-0.38,1.003,0.824,CONFIRMED
11.8376933,0.557,3.381,92.9,0.009122,1.54302,1,88.58,826,22.53,5772,4.351,-0.38,1.003,0.824,CONFIRMED
18.5525162,0.78,4.385,771.5,0.027989,0.55817,2.53,87.94,612,21.7,5569,4.566,-0.08,0.829,0.928,CONFIRMED
13.3669309,0.4064,3.733,12.2,0.003223,1.67383,0.27,88.81,656,25.1,5417,4.567,-0.32,0.772,0.803,CONFIRMED
1.045492348,0.708,2.933,28.7,0.005248,0.16251,0.83,70.39,2291,2.11,6057,4.088,-0.4,1.457,0.95,FALSE POSITIVE
13.0313583,0.813,4.521,573.3,0.024587,0.29053,2.88,86.61,774,13.76,5514,4.345,0.16,1.071,0.926,CONFIRMED
40.9905002,0.048,7.336,297.3,0.015658,0.91456,2.41,89.94,627,43.31,5842,4.17,0.14,1.41,1.072,CONFIRMED
8.00504749,0.054,3.32,187.5,0.012616,1.91099,1.52,89.83,1035,18.64,6398,4.411,-0.14,1.101,1.141,CONFIRMED
12.13070414,0.083,3.843,211.2,0.013392,1.85868,1.61,89.8,901,24.36,6398,4.411,-0.14,1.101,1.141,CONFIRMED
1.33255087,0.415,3.565,123.3,0.010297,0.21353,1.19,81.2,1728,2.72,5774,4.347,-0.16,1.054,0.903,FALSE POSITIVE
40.8792243,0.79,7.005,413.6,0.020582,0.27112,1.62,88.43,437,28.8,5383,4.609,-0.44,0.72,0.769,FALSE POSITIVE
18.8262877,0.198,2.344,795.8,0.025362,12.56224,2.34,89.82,591,61.74,5215,4.481,-0.06,0.845,0.787,CONFIRMED
3.41045981,0.971,2.866,136.2,0.014889,0.03759,1.06,70.06,892,2.85,4983,4.66,-0.44,0.651,0.715,CONFIRMED
4.76702759,0.077,2.013,163.4,0.011605,5.06537,1.19,89.76,1046,18.26,5629,4.43,-0.16,0.937,0.864,CONFIRMED
13.62801048,0.927,3.5374,912.8,0.035168,0.25482,3.28,86.08,639,13.58,5052,4.48,0.16,0.855,0.805,CONFIRMED
16.83203175,0.533,4.031,326,0.016896,1.41051,1.86,88.9,690,27.64,5518,4.4,0.16,1.008,0.932,CONFIRMED
13.37499553,0.045,1.639,458.1,0.01917,27.0355,2.01,89.96,703,63.47,5263,4.404,0.18,0.961,0.852,FALSE POSITIVE
4.35370136,0.535,1.913,168.9,0.012319,3.33955,1.33,87.95,1179,14.96,5992,4.382,-0.52,0.985,0.852,FALSE POSITIVE
134.96694,0.0156,18.43,68.4,0.007583,0.18593,0.87,89.95,385,56.4,6154,4.416,-0.1,1.053,1.049,FALSE POSITIVE
16.79716262,0.899,3.83,1023.8,0.036114,0.34564,2.75,87.02,503,17.27,4652,4.617,0.02,0.697,0.734,CONFIRMED
18.59611518,0.014,2.3052,813.8,0.025959,13.82558,1.53,89.99,371,63.23,3834,4.708,-0.02,0.539,0.541,CONFIRMED
5.77440326,0.425,1.768,245.3,0.014483,6.89053,0.8,88.94,529,23,3808,4.754,-0.06,0.508,0.534,CONFIRMED
2.622134451,0.664,4.735,128.2,0.010939,0.1009,1.64,78.47,1548,3.32,5864,4.199,0.16,1.369,1.08,FALSE POSITIVE
11.47685263,0.07,2.756,240.6,0.01398,4.79022,1.58,89.87,796,32.19,5550,4.384,0.16,1.032,0.941,CONFIRMED
40.0088894,1.16,3.616,582.3,0.185777,0.10868,20.75,86.83,585,21,6237,4.403,-0.42,1.023,0.964,FALSE POSITIVE
6.58738839,0.523,4.758,258.5,0.015075,0.34241,1.35,86.75,871,9.23,5616,4.564,-0.16,0.822,0.907,FALSE POSITIVE
0.759706632,0.52,1.0896,39.7,0.006034,3.28262,1.38,83.57,3834,4.64,8621,4.101,0.07,2.094,2.018,FALSE POSITIVE
4.37033233,0.093,2.845,177.8,0.012063,1.64385,1.56,89.55,1191,11.84,5657,4.282,0.14,1.182,0.975,CONFIRMED
1.08070294,0.688,3.363,145.6,0.011738,0.12849,1.04,69.81,1565,1.994,5482,4.539,-0.22,0.813,0.833,FALSE POSITIVE
4.74254518,0.051,1.023,305.7,0.016086,39.07912,1.77,89.92,1118,36,6046,4.478,0.07,1.007,1.111,FALSE POSITIVE
18.13559979,1.194,2.019,452.7,0.21603,0.22938,24.49,85.68,744,15.86,6184,4.448,-0.06,1.038,1.1,FALSE POSITIVE
3.70429015,0.001,3.37,55.7,0.006909,0.83907,1.45,90,1839,8.475,6732,3.958,-0.42,1.927,1.23,CONFIRMED
37.3331165,0.851,7.643,187.8,0.014415,0.11952,2.5,87.64,657,20.65,5623,4.079,0.36,1.588,1.104,CONFIRMED
6.03355539,0.35,10.049,89.5,0.008535,0.04387,3.34,85.42,1598,4.387,4924,3.356,-0.08,3.588,1.066,CONFIRMED
3.02558494,0.839,3.0008,128.3,0.011717,0.18203,1.62,79.13,1484,4.45,6123,4.263,-0.06,1.263,1.066,CONFIRMED
0.933746783,0.007,4.255,417.5,0.017991,0.1291,1.3,89.79,1309,1.8121,4643,4.61,-0.28,0.663,0.652,FALSE POSITIVE
6.09740316,1.2051,4.635,568.5,0.227885,0.00956,45.49,63.03,1826,2.658,8828,4.227,0.21,1.828,2.053,FALSE POSITIVE
2.7612237,0.238,3.681,66.8,0.007563,0.44627,1.84,87.58,2017,5.64,6381,3.897,-0.08,2.232,1.436,CONFIRMED
5.59727625,0.403,1.659,200.8,0.01316,8.3148,1.26,89.04,975,23.97,5796,4.522,-0.2,0.876,0.93,FALSE POSITIVE
50.5715805,0.074,3.726,1282.6,0.032084,8.998,2.74,89.96,406,106.75,5262,4.59,-0.02,0.783,0.875,FALSE POSITIVE
2.032319072,0.133,1.6762,315.5,0.016327,3.7469,1.87,89.19,1542,9.353,6156,4.443,0,1.05,1.114,CONFIRMED
4.100870416,0.938,8.15361,123520,0.500096,0.11277,82.46,78.35,1413,4.6455,5923,4.118,0.06,1.51,1.09,FALSE POSITIVE
4.35407371,0.734,2.427,277.1,0.016467,0.90519,1.63,85.65,1043,9.68,5455,4.421,-0.2,0.909,0.795,CONFIRMED
11.32269749,0.951,3.517,311,0.021497,0.11476,1.51,84.06,554,9.2,4563,4.624,-0.32,0.642,0.634,CONFIRMED
13.71218522,0.68,2.437,786.7,0.027248,3.64458,2.47,88.82,676,33.1,5550,4.562,-0.06,0.831,0.923,CONFIRMED
7.46718958,0.486,3.633,75.7,0.008144,0.90781,1.04,87.99,1035,13.88,6161,4.399,0.36,1.169,1.251,CONFIRMED
51.1319346,0.829,6.019,382.3,0.020107,0.41494,2.43,88.77,542,38.6,6071,4.353,-0.14,1.107,1.005,CONFIRMED
133.516435,0.6285,2.196,510,0.021721,55.60349,2.01,89.95,344,374,5989,4.553,-0.38,0.848,0.935,FALSE POSITIVE
9.549277089,0.068,1.5832,1826.9,0.038907,22.61413,1.57,89.92,374,47.77,3547,4.899,-0.14,0.369,0.396,CONFIRMED
1.228721184,0.208,1.041,465.6,0.01944,9.19324,1.62,88.68,1324,9.02,4897,4.542,-0.02,0.764,0.742,FALSE POSITIVE
4.69505576,0.204,3.058,240,0.014207,1.36344,1.49,89,1098,11.67,5999,4.494,-0.06,0.959,1.045,CONFIRMED
0.569115976,0.068,2.028,796.9,0.025083,0.68786,1.8,88.28,1589,2.275,4788,4.61,-0.44,0.656,0.639,FALSE POSITIVE
7.258450123,0.05,5.7297,3714.7,0.05504,0.38297,5.53,89.72,880,10.2172,5638,4.513,0.16,0.92,1.006,FALSE POSITIVE
6.0959841,0.657,10.39,112.7,0.010253,0.02238,0.99,79.27,988,3.53,5826,4.43,-0.66,0.885,0.767,FALSE POSITIVE
22.9221181,0.603,8.2,140.3,0.011289,0.1884,1.33,88.01,684,17.36,5897,4.357,-0.1,1.081,0.97,CONFIRMED
16.10474503,0.224,5.712,124.1,0.010181,0.69763,3.21,89.4,1159,21.23,5822,3.683,0.06,2.886,1.464,CONFIRMED
7.42697378,0.337,3.206,205.2,0.013086,1.66158,1.4,88.86,899,16.92,5573,4.434,0.16,0.982,0.957,CONFIRMED
0.874629873,0.665,1.782,68.1,0.007979,0.63509,0.72,76.98,1597,2.95,5099,4.491,0.02,0.832,0.781,FALSE POSITIVE
5.46091846,0.4,1.781,172,0.012282,6.56836,1.25,88.95,1106,21.8,6319,4.465,-0.68,0.93,0.919,FALSE POSITIVE
3.17323012,0.085,1.9094,204.5,0.012708,3.96382,0.88,89.62,830,12.83,4500,4.632,-0.32,0.633,0.626,CONFIRMED
13.2970695,0.03,3.283,219.7,0.013131,3.29427,0.91,89.95,515,31.34,4500,4.632,-0.32,0.633,0.626,CONFIRMED
5.398752862,0.015,3.4303,346.5,0.0169,1.19003,2.21,89.93,1140,12.239,5790,4.279,0.06,1.198,0.997,CONFIRMED
5.26648126,0.403,1.964,97.8,0.009233,4.65347,1.07,88.78,1155,18.97,6204,4.394,-0.18,1.065,1.021,FALSE POSITIVE
2.67596808,0.115,2.021,420.6,0.018071,2.84393,1.57,89.36,998,10.249,4732,4.53,0.32,0.795,0.78,FALSE POSITIVE
7.41683033,0.873,7.274,72.6,0.009246,0.02287,3.36,77.56,1425,4.05,4938,3.45,0,3.324,1.136,CONFIRMED
8.63050092,0.595,3.144,325.8,0.017113,1.32069,1.43,88.03,739,17.32,5352,4.599,-0.18,0.764,0.857,CONFIRMED
12.49117388,0.747,2.848,189.9,0.013681,1.47114,1.36,88.14,763,23,5753,4.461,-0.26,0.911,0.875,FALSE POSITIVE
3.27645723,0.001,2.219,323,0.016307,2.66517,1.71,90,1195,11.479,5812,4.504,0.21,0.963,1.079,CONFIRMED
8.44326557,0.42,3.353,359.5,0.017642,1.50594,1.97,88.65,934,17.84,6081,4.468,0.07,1.023,1.122,FALSE POSITIVE
16.9329284,0.319,1.218,488.3,0.020585,71.99583,2.46,89.82,793,103,6310,4.417,-0.06,1.095,1.143,FALSE POSITIVE
12.00089667,0.595,3.266,420.7,0.019481,1.65046,1.47,88.53,632,23.25,5195,4.598,-0.56,0.69,0.688,CONFIRMED
1.169010526,1.13,1.1717,165.9,0.143947,0.07752,91.91,50.49,3766,1.776,5944,3.25,0.36,5.847,2.214,FALSE POSITIVE
1.916940872,0.405,1.4243,105.1,0.009377,4.45681,0.89,87.57,1246,9.53,5083,4.468,0.18,0.872,0.815,CONFIRMED
2.17489806,0.76,4.599,74.8,0.008631,0.06568,1.08,72.6,1496,2.54,5749,4.323,0.16,1.15,1.014,FALSE POSITIVE
28.6253502,0.021,4.551,652.7,0.023158,2.74306,2.38,89.98,573,49.16,5774,4.508,0.12,0.941,1.038,CONFIRMED
6.98141327,0.699,6.527,38,0.006012,0.08246,1.42,83.27,1384,5.97,6054,3.923,0.16,2.163,1.429,CONFIRMED
1.319677953,0.62,1.978,100.7,0.009642,0.76722,1.13,81.37,1843,4.13,6306,4.426,-0.1,1.076,1.126,FALSE POSITIVE
12.282998287,0.047,2.7096,2794.7,0.048233,5.98262,2.83,89.93,431,36.27,3879,4.708,-0.12,0.537,0.537,CONFIRMED
5.57654782,0.45,3.673,53.6,0.006836,0.69821,0.92,87.54,1183,10.47,6187,4.341,0.26,1.238,1.23,CONFIRMED
115.6863392,0.226,4.65,945.9,0.028036,9.78828,3.52,89.93,401,190.6,5800,4.327,0.14,1.149,1.021,CONFIRMED
3.81371423,0.306,1.973,281,0.015334,3.81156,1.37,88.78,1029,14.31,5547,4.571,-0.1,0.82,0.918,CONFIRMED
38.0970717,0.953,4.307,913.3,0.03645,0.27308,1.58,88.02,242,27.6,3554,4.867,-0.04,0.398,0.426,CONFIRMED
2.637574744,0.909,5.4573,5423.5,0.081431,0.03626,9.16,67.46,1385,2.3713,6108,4.466,0.07,1.03,1.132,FALSE POSITIVE
16.3012727,0.88,3.974,259.5,0.017701,0.29392,1.54,86.86,557,16.04,4873,4.558,0.32,0.796,0.836,CONFIRMED
13.32354078,0.225,3.873,116.6,0.009905,1.84695,1.32,89.5,872,25.88,6113,4.341,0.22,1.218,1.194,CONFIRMED
2.607545159,0.206,1.3916,351.5,0.017257,8.08759,2.07,89.17,1431,14.27,6147,4.435,0.21,1.096,1.193,CONFIRMED
3.24417541,0.761,1.992,371.9,0.019378,1.09879,1.84,84.86,1047,8.49,5094,4.469,0.16,0.87,0.813,CONFIRMED
6.85567248,0.479,2.268,197.7,0.013131,3.53295,1.27,88.67,897,20.63,5734,4.538,-0.02,0.883,0.982,FALSE POSITIVE
2.28607282,0.059,7.82,261.8,0.014211,0.04637,1.01,88.56,942,2.34,4583,4.65,-0.04,0.654,0.724,FALSE POSITIVE
9.60505976,0.54,3.0063,55,0.006981,1.83471,0.91,88.51,941,20.76,5790,4.279,0.06,1.198,0.997,CONFIRMED
3.54789928,0.325,2.861,185.3,0.012462,1.13562,0.99,87.96,987,9.11,5399,4.619,-0.38,0.725,0.805,FALSE POSITIVE
3.65690909,0.217,2.064,107.4,0.009517,3.36906,1.32,89.07,1368,13.35,6078,4.294,0.14,1.271,1.162,CONFIRMED
8.38395796,0.892,5.2,108.5,0.01139,0.05636,3.24,81.36,1285,5.94,5405,3.741,0.08,2.605,1.365,CONFIRMED
1.68189051,0.415,2.992,83.2,0.008447,0.42957,1.27,84.06,1790,4,5827,4.191,0.16,1.374,1.068,CONFIRMED
8.59000355,0.909,6.68,298.1,0.018988,0.02514,1.82,78.63,843,4.61,5817,4.538,-0.14,0.876,0.965,FALSE POSITIVE
7.12815163,0.201,5.522,45.9,0.006237,0.34415,1.36,88.82,1373,9.74,6311,3.998,0.18,1.994,1.443,CONFIRMED
0.872952088,1.1,1.4499,137.3,0.112178,0.05956,25.5,34.75,3165,1.339,7102,3.972,-0.28,2.082,1.48,FALSE POSITIVE
7.01074295,0.427,2.1787,222.8,0.013898,4.45167,3.76,88.92,1453,22.6,5814,3.745,-0.26,2.476,1.243,CONFIRMED
17.2922631,0.865,7.042,203.1,0.015049,0.06339,2.13,85.04,809,10.01,5936,4.261,0.14,1.299,1.122,CONFIRMED
94.289223,0.613,4.102,505.4,0.021415,6.27526,2.11,89.75,369,143.4,5632,4.537,0.21,0.904,1.026,CONFIRMED
12.425866431,0.977,29.1428,257.9,0.020606,0.00032,2.12,44.82,741,1.377152,5428,4.404,-0.1,0.94,0.816,FALSE POSITIVE
33.8542586,0.1881,12.689,253.3,0.013954,0.13841,15.96,89.38,1326,20.32,4553,2.605,0.42,10.472,1.616,FALSE POSITIVE
45.0909201,0.957,4.605,436.3,0.024803,0.19406,2.44,88.01,487,27.5,5790,4.528,-0.02,0.9,0.998,CONFIRMED
15.0539886,0.886,4.422,221.5,0.016079,0.18253,1.44,86.09,665,12.98,5475,4.479,-0.46,0.818,0.734,CONFIRMED
1.565412613,0.003,0.7572,2754.6,0.048437,35.12423,1.73,89.99,648,16.57,3464,4.923,-0.14,0.328,0.328,CONFIRMED
5.14892346,0.719,0.9613,2355,0.048149,21.7424,1.72,88.68,436,31.2,3464,4.923,-0.14,0.328,0.328,CONFIRMED
0.730943372,0.792,3.004,134.7,0.011722,0.11057,1.37,57.19,2190,1.462,6143,4.418,-0.02,1.067,1.085,FALSE POSITIVE
0.515552803,1.128,1.7869,1224.1,0.175099,0.17661,13.96,33.54,1807,1.354,5068,4.556,-0.34,0.73,0.698,FALSE POSITIVE
6.73968289,0.662,4.183,142,0.011491,0.35113,1.48,85.98,1011,9.45,5511,4.261,0.14,1.176,0.92,CONFIRMED
41.74598855,0.049,4.6125,421.8,0.018741,3.78052,2.4,89.96,584,70.36,5978,4.316,0,1.171,1.034,CONFIRMED
75.378004,0.989,6.744,447.8,0.032476,0.05341,3.82,87.75,455,25.2,5876,4.374,0,1.077,1.001,FALSE POSITIVE
213.258526,0.037,7.768,1992.3,0.039058,4.29671,2.72,89.99,202,217.8,4477,4.649,-0.2,0.637,0.659,CONFIRMED
100.2830675,0.535,10.8636,351.2,0.017719,0.42858,2.51,89.5,475,61.1,6214,4.238,-0.16,1.297,1.059,CONFIRMED
4.871223664,0.706,1.5916,6462,0.079431,5.56558,1.56,87.88,341,19.11,3157,5.112,0.26,0.18,0.153,CONFIRMED
2.984157711,0.45,1.2637,2598,0.046896,10.55546,0.92,88.49,401,17.06,3157,5.112,0.26,0.18,0.153,CONFIRMED
2.8867624,0.92,0.9879,631.8,0.029146,2.52148,1.24,84.91,557,10.36,3483,4.875,0.1,0.389,0.415,CONFIRMED
0.498434645,0.288,0.955,239.2,0.014007,4.61376,1.08,85.79,1676,3.928,4784,4.618,0,0.708,0.766,FALSE POSITIVE
2.75505467,0.738,3.426,85.5,0.009138,0.19983,1.74,80.15,1783,4.31,6257,4.063,-0.04,1.748,1.291,FALSE POSITIVE
1.572181216,1.149,7.219,219.5,0.163671,0.01301,77.12,15.64,3384,1.193,6622,3.421,-0.4,4.315,1.789,FALSE POSITIVE
2.72288246,0.08,2.408,152.6,0.01112,1.69513,1.06,89.47,1162,8.73,5458,4.53,0.12,0.872,0.938,FALSE POSITIVE
1.574090323,0.071,1.5796,224.9,0.013129,3.50756,0.93,89.48,998,7.72,4313,4.662,0.36,0.65,0.731,CONFIRMED
0.947738312,0.022,1.206,202.2,0.012562,4.78876,0.88,89.8,1229,6.1,4464,4.643,-0.2,0.638,0.654,FALSE POSITIVE
14.4359459,0.613,3.414,107.3,0.009895,1.58394,1.46,88.65,884,25.9,6075,4.264,0.32,1.352,1.225,CONFIRMED
0.497581917,0.328,1.46,140.6,0.011001,1.30255,0.76,82.68,1801,2.57,5271,4.634,-1.06,0.63,0.624,FALSE POSITIVE
2.279523364,0.033,1.6202,126.8,0.010043,4.67079,0.87,89.83,1123,10.87,5017,4.516,-0.02,0.797,0.76,CONFIRMED
12.2854718,0.291,2.996,1617.1,0.035947,3.78957,2.21,89.46,434,31.15,3891,4.718,0.21,0.564,0.605,CONFIRMED
58.0337426,0.021,5.584,807.1,0.025518,3.03003,3.21,89.98,486,81.4,5467,4.271,0.14,1.152,0.902,CONFIRMED
14.4252635,0.013,3.754,221.2,0.013363,2.39353,1.68,89.98,773,29.75,5467,4.271,0.14,1.152,0.902,CONFIRMED
26.6757818,0.713,2.696,474.8,0.021384,4.49752,2.69,89.26,630,55.3,5467,4.271,0.14,1.152,0.902,CONFIRMED
0.868386354,0.135,1.066,488.5,0.019749,6.3299,1.52,88.78,1389,6.319,4792,4.627,0.07,0.704,0.793,CONFIRMED
11.8288843,0.2658,3.337,191,0.012612,2.50636,1.18,89.38,730,26.47,5653,4.551,-0.04,0.857,0.952,CONFIRMED
14.7512034,0.8759,1.25,261.1,0.017404,8.85148,1.63,88.81,678,46.7,5653,4.551,-0.04,0.857,0.952,CONFIRMED
1.480323978,0.617,1.833,166.2,0.012369,1.08736,1.46,82.93,1743,5.01,5996,4.342,-0.28,1.081,0.936,FALSE POSITIVE
6.88707073,0.696,4.4679,68.7,0.008082,0.25585,1.3,85.37,1155,8.62,5788,4.122,0.1,1.474,1.05,CONFIRMED
165.75597,98.6021,8.45,57.3,97.605156,2.42062,15049.8,49.85,398,152.1,5800,4.119,-0.14,1.412,0.958,FALSE POSITIVE
1.11431205,0.141,2.112,160.4,0.011562,1.03568,1.07,88.03,1635,4.081,5776,4.554,-0.18,0.849,0.939,FALSE POSITIVE
0.675650404,0.03,1.8261,200.7,0.012949,1.03448,1.36,89.41,2085,2.923,5966,4.493,-0.02,0.961,1.049,CONFIRMED
17.7337356,0.514,5.558,217.3,0.013712,0.5825,1.24,88.62,597,21.31,5335,4.56,0.12,0.831,0.914,FALSE POSITIVE
10.06478627,0.729,2.86,285.7,0.016687,1.29391,1.49,87.81,729,19.06,5438,4.574,0.02,0.82,0.92,FALSE POSITIVE
1.12976597,0.338,3.096,133.7,0.010587,0.30273,0.83,82.9,1429,2.73,5366,4.625,-0.4,0.715,0.793,FALSE POSITIVE
16.23191704,0.017,7.461,501.6,0.020452,0.35076,3.54,89.94,926,16.968,5919,4.042,-0.2,1.585,1.009,CONFIRMED
15.4126766,0.958,3.402,599.8,0.030214,0.182,2.82,85.83,618,13.17,5240,4.555,0.42,0.856,0.958,FALSE POSITIVE
1.110599919,0.214,1.3493,157.6,0.011346,3.73573,1.07,88.03,1539,6.245,5227,4.463,-0.02,0.867,0.796,FALSE POSITIVE
21.86965714,0.557,5.5177,125.5,0.01063,0.65917,1.51,88.75,790,25.54,6214,4.238,-0.16,1.297,1.059,CONFIRMED
9.02436414,0.014,3.011,214.6,0.01334,2.90361,1.62,89.97,939,23.21,5885,4.348,0,1.111,1.004,CONFIRMED
17.3408735,0.489,3.398,159,0.011797,2.59392,1.43,89.19,755,34.5,5885,4.348,0,1.111,1.004,CONFIRMED
0.814280672,0.701,2.326,134.9,0.011362,0.27024,1.91,70.66,2563,2.116,6366,4.167,0.04,1.543,1.273,FALSE POSITIVE
0.878855771,0.41,1.1014,269.7,0.015318,4.54217,1.57,85.88,1864,5.7,5727,4.438,-0.22,0.937,0.877,FALSE POSITIVE
2.49432176,0.069,2.3269,8043,0.081558,2.11555,8.91,89.55,1342,8.861,5780,4.438,0,1,1,FALSE POSITIVE
1.00652785,0.467,1.3175,125.9,0.010575,2.74581,1.03,84.93,1815,5.28,6089,4.527,-0.36,0.889,0.971,FALSE POSITIVE
1.99566293,0.564,4.514,197,0.013185,0.12071,1.11,78.95,1182,2.94,5235,4.595,-0.06,0.771,0.862,FALSE POSITIVE
0.755111225,0.694,3.164,168,0.012635,0.12963,1.38,63.85,1999,1.575,5780,4.438,0,1,1,FALSE POSITIVE
25.8730914,0.196,5.085,694.4,0.024151,1.68678,2.88,89.71,667,39.08,6036,4.382,0.02,1.093,1.048,CONFIRMED
20.2642023,0.914,4.664,185.3,0.015063,0.14522,2.12,86.42,770,14.66,5937,4.251,0.1,1.291,1.084,CONFIRMED
7.44136102,0.862,4.554,79.7,0.009401,0.09956,1.33,82.53,1075,6.63,5937,4.251,0.1,1.291,1.084,CONFIRMED
99.2532336,0.947,7.208,538,0.027854,0.1428,2.17,88.71,300,42.1,5010,4.623,-0.16,0.715,0.798,CONFIRMED
3.84933401,0.591,2.299,503.9,0.021409,1.55651,2.12,86.83,1147,10.68,5984,4.521,-0.2,0.906,0.993,FALSE POSITIVE
6.4802138,0.725,3.27,142,0.011743,0.5535,1.26,86.12,934,10.71,5496,4.417,0.14,0.983,0.92,CONFIRMED
21.3910125,0.347,3.512,645.8,0.022958,3.71178,1.72,89.56,483,44.8,4889,4.637,-0.22,0.686,0.759,FALSE POSITIVE
14.3832267,0.7,8.378,178.5,0.013044,0.0819,1.84,85.84,889,9.64,6115,4.249,-0.04,1.291,1.077,CONFIRMED
47.3186631,0.189,10.465,263.4,0.014906,0.34537,2.1,89.69,598,34.45,6115,4.249,-0.04,1.291,1.077,CONFIRMED
